订单编号,单据编号,单据类型,商品编号,商户订单号,商品名称,费用发生时间,费用计费时间,费用结算时间,费用项,金额,币种,商家应收/应付,钱包结算备注,店铺号,京东门店编号,品牌门店编号,门店名称,备注,收支方向,账单日期,商品数量
="3453460006904139",="50700126033019374594856407",订单,="10163132090712",="202603310000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-30 18:15:56,2026-03-30 18:16:25,2026-03-31 12:25:57,商品保险服务费,-1.89,CNY,应付,2026年3月30日商家结算款,21796493,,,,JD19314847416625993453460006904139,支出,20260330,0
="3447417010491881",="10100126033019371272508407",订单,="10209193916962",="202603310000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000- TQ【升级款】",2026-03-24 12:38:03,2026-03-24 12:49:00,2026-03-31 12:25:57,佣金,-65.22,CNY,应付,2026年3月30日商家结算款,21796493,,,,,支出,20260330,1
="3443405011036786",="10100126033019379638849007",订单,="10165000894208",="202603310000011463290270031","补差价链接",2026-03-20 09:29:49,2026-03-20 09:33:06,2026-03-31 12:25:57,交易服务费,-1.53,CNY,应付,2026年3月30日商家结算款,21796493,,,,,支出,20260330,1
="3453423011447285",="50700126033119384159794607",非销售单,="10179244273655",="202604010000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电标配】",2026-03-30 17:01:23,2026-03-31 09:14:17,2026-04-01 12:40:14,运费保险服务费,-4.91,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60773453423011447285,支出,20260331,0
="3441445017687783",="50700126033119394296593407",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-18 20:28:28,2026-03-31 14:11:19,2026-04-01 12:40:14,商品保险服务费,-14.31,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60963441445017687783,支出,20260331,0
="3453460011307468",="50700126033119384537814307",非销售单,="10162520317132",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 5A/20V【俩电标配】",2026-03-30 17:36:15,2026-03-31 09:37:12,2026-04-01 12:40:14,运费保险服务费,-1.25,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD59993453460011307468,支出,20260331,0
="3447233005366331",="10100126033119397137416007",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 12:06:45,2026-03-24 12:09:52,2026-04-01 12:40:14,交易服务费,-5.61,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,1
="3453423011447285",="50700126033119384153426307",非销售单,="10179244273655",="202604010000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电标配】",2026-03-30 17:01:23,2026-03-31 09:14:16,2026-04-01 12:40:14,运费保险服务费,-1.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD59993453423011447285,支出,20260331,0
="3451481002116898",="10100126033119392804776907",订单,="10163132090712",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-28 09:17:33,2026-03-28 09:20:39,2026-04-01 12:40:14,交易服务费,-21.75,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,4
="3447233005366331",="50700126033119396990371907",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 12:06:45,2026-03-31 16:25:55,2026-04-01 12:40:14,商品保险服务费,-2.27,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60963447233005366331,支出,20260331,0
="3454446007216756",="50700126033119395428459307",非销售单,="10162527911098",="202604010000011463290270031","天旗防爆电锤电镐电钻工业多功能混凝土大功率冲击钻电动工具 4.0A/20V【一电标配】",2026-03-31 12:33:34,2026-03-31 15:00:39,2026-04-01 12:40:14,运费保险服务费,-1.06,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD59993454446007216756,支出,20260331,0
="3448413007718661",="50700126033119396957028107",订单,="10162520317131",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-25 15:31:35,2026-03-31 16:23:47,2026-04-01 12:40:14,商品保险服务费,-2.15,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60963448413007718661,支出,20260331,0
="3448413007718661",="10100126033119397101481007",订单,="10162520317131",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-25 15:31:35,2026-03-25 15:35:26,2026-04-01 12:40:14,交易服务费,-5.31,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,1
="3453460006892081",="50700126033119384536828207",订单,="10165000894208",="202604010000011463290270031","补差价链接",2026-03-30 17:37:46,2026-03-31 09:37:13,2026-04-01 12:40:14,商品保险服务费,-0.60,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133453460006892081,支出,20260331,0
="3453423011447285",="50700126033119384148762907",订单,="10179244273655",="202604010000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电标配】",2026-03-30 17:01:23,2026-03-31 09:14:18,2026-04-01 12:40:14,商品保险服务费,-3.21,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133453423011447285,支出,20260331,0
="3453460011307468",="50700126033119384536526207",非销售单,="10162520317132",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 5A/20V【俩电标配】",2026-03-30 17:36:15,2026-03-31 09:37:12,2026-04-01 12:40:14,运费保险服务费,-1.97,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60773453460011307468,支出,20260331,0
="3453460011324445",="50700126033119384539010707",非销售单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-30 18:27:21,2026-03-31 09:37:13,2026-04-01 12:40:14,运费保险服务费,-2.84,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60773453460011324445,支出,20260331,0
="3448413007718661",="10100126033119397101480907",订单,="10162520317131",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-25 15:31:35,2026-03-25 15:35:26,2026-04-01 12:40:14,佣金,-70.84,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,1
="3453460011307468",="50700126033119384539209607",订单,="10162520317132",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 5A/20V【俩电标配】",2026-03-30 17:36:15,2026-03-31 09:37:12,2026-04-01 12:40:14,商品保险服务费,-2.79,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133453460011307468,支出,20260331,0
="3453460011307468",="50700126033119384534234707",订单,="10162520317132",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 5A/20V【俩电标配】",2026-03-30 17:36:15,2026-03-31 09:37:12,2026-04-01 12:40:14,商品保险服务费,-0.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50333453460011307468,支出,20260331,0
="3453460011324445",="50700126033119384543182107",非销售单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-30 18:27:21,2026-03-31 09:37:13,2026-04-01 12:40:14,运费保险服务费,-0.62,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD59993453460011324445,支出,20260331,0
="3448413007718661",="10100126033119397101480807",订单,="10162520317131",="202604010000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-25 15:31:35,2026-03-25 15:35:26,2026-04-01 12:40:14,货款,885.50,CNY,应收,2026年3月31日商家结算款,21796493,,,,,收入,20260331,1
="3451481002116898",="10100126033119392804776707",订单,="10163132090712",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-28 09:17:33,2026-03-28 09:20:39,2026-04-01 12:40:14,货款,3625.30,CNY,应收,2026年3月31日商家结算款,21796493,,,,,收入,20260331,4
="3441445017687783",="10100126033119393851592007",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-18 20:28:28,2026-03-18 20:31:36,2026-04-01 12:40:14,货款,5739.30,CNY,应收,2026年3月31日商家结算款,21796493,,,,,收入,20260331,6
="3454420011672140",="50700126033119396091736107",非销售单,="10209193916961",="202604010000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-31 15:13:33,2026-03-31 15:35:44,2026-04-01 12:40:14,运费保险服务费,-0.43,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60773454420011672140,支出,20260331,0
="3454420011672140",="50700126033119396101775207",订单,="10209193916961",="202604010000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-31 15:13:33,2026-03-31 15:35:45,2026-04-01 12:40:14,商品保险服务费,-4.74,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133454420011672140,支出,20260331,0
="3453423011447285",="50700126033119384152628607",订单,="10179244273655",="202604010000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电标配】",2026-03-30 17:01:23,2026-03-31 09:14:17,2026-04-01 12:40:14,商品保险服务费,-0.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50333453423011447285,支出,20260331,0
="3451481002116898",="50700126033119393034962207",订单,="10163132090712",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-28 09:17:33,2026-03-31 13:33:45,2026-04-01 12:40:14,商品保险服务费,-9.03,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60963451481002116898,支出,20260331,0
="3441445017687783",="10100126033119393851592207",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-18 20:28:28,2026-03-18 20:31:36,2026-04-01 12:40:14,交易服务费,-34.44,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,6
="3454446007216756",="50700126033119395436508607",订单,="10162527911098",="202604010000011463290270031","天旗防爆电锤电镐电钻工业多功能混凝土大功率冲击钻电动工具 4.0A/20V【一电标配】",2026-03-31 12:33:34,2026-03-31 15:00:32,2026-04-01 12:40:14,商品保险服务费,-0.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50333454446007216756,支出,20260331,0
="3454420011672140",="50700126033119396086665407",订单,="10209193916961",="202604010000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-31 15:13:33,2026-03-31 15:35:44,2026-04-01 12:40:14,商品保险服务费,-0.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50333454420011672140,支出,20260331,0
="3451481002116898",="10100126033119392804776807",订单,="10163132090712",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-28 09:17:33,2026-03-28 09:20:39,2026-04-01 12:40:14,佣金,-290.02,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,4
="3454446007216756",="50700126033119395333148907",订单,="10162527911098",="202604010000011463290270031","天旗防爆电锤电镐电钻工业多功能混凝土大功率冲击钻电动工具 4.0A/20V【一电标配】",2026-03-31 12:33:34,2026-03-31 14:56:18,2026-04-01 12:40:14,商品保险服务费,-2.64,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133454446007216756,支出,20260331,0
="3453460011324445",="50700126033119384534037807",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-30 18:27:21,2026-03-31 09:37:12,2026-04-01 12:40:14,商品保险服务费,-2.82,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50133453460011324445,支出,20260331,0
="3441445017687783",="10100126033119393851592107",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-18 20:28:28,2026-03-18 20:31:36,2026-04-01 12:40:14,佣金,-459.14,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,6
="3454269007314186",="50700126033119401048790307",订单,="10176597499228",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 600N.M 4.0A/21V【俩电标配】",2026-03-31 18:46:43,2026-03-31 18:46:55,2026-04-01 12:40:14,商品保险服务费,-3.43,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD19314847416625993454269007314186,支出,20260331,0
="3454420011672140",="50700126033119396100682007",非销售单,="10209193916961",="202604010000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-31 15:13:33,2026-03-31 15:35:44,2026-04-01 12:40:14,运费保险服务费,-1.44,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD59993454420011672140,支出,20260331,0
="3451481002116898",="32100126033119391588617307",非销售单,="10163132090712",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-31 12:56:35,2026-03-31 12:57:05,2026-04-01 12:40:14,随单送的京豆,-3.60,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,0
="3454446007216756",="50700126033119395455894507",非销售单,="10162527911098",="202604010000011463290270031","天旗防爆电锤电镐电钻工业多功能混凝土大功率冲击钻电动工具 4.0A/20V【一电标配】",2026-03-31 12:33:34,2026-03-31 15:01:19,2026-04-01 12:40:14,运费保险服务费,-0.75,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD60773454446007216756,支出,20260331,0
="3447233005366331",="10100126033119397137415907",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 12:06:45,2026-03-24 12:09:52,2026-04-01 12:40:14,佣金,-74.76,CNY,应付,2026年3月31日商家结算款,21796493,,,,,支出,20260331,1
="3453460011324445",="50700126033119384539111907",订单,="10163132090713",="202604010000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-30 18:27:21,2026-03-31 09:37:12,2026-04-01 12:40:14,商品保险服务费,-0.92,CNY,应付,2026年3月31日商家结算款,21796493,,,,JD50333453460011324445,支出,20260331,0
